,coeff,gen_first,hof_predictions,zero_pred
81,0.702345585,15.79483861,10.25973434,13.74081534
82,0.202324222,15.98129721,16.93053581,18.89357507
83,0.180987289,14.10171232,11.5083401,11.9166909
84,0.536742653,7.580613649,6.368285735,8.289866558
85,0.354085067,17.97300938,15.06304688,17.15337638
86,0.483717286,20.58104753,21.64671742,21.44231381
87,-0.21687507,9.624786717,10.34120177,10.60395228
88,0.565406807,7.12203886,6.124547731,8.951602318
89,0.581322235,12.41984344,10.68287252,14.09634832
90,-0.548497203,23.29723977,24.91473316,21.35953592
91,0.53186249,9.744539694,8.998925761,9.744539694
92,-0.34061634,16.66187873,16.36029703,21.02961232
93,0.635364642,8.06774731,6.326938389,7.861601402
94,0.789622659,8.165847815,6.984848585,7.61551898
95,-0.496012801,8.709383408,7.096340063,5.481947516
96,-0.640485841,11.12337252,17.96566793,14.58131707
97,-0.543379742,21.00716823,18.00212762,15.69017681
98,0.737520636,9.654907796,9.139918783,11.5269077
99,-0.490939888,40.31575486,39.68122891,40.69317873
100,0.6370236,11.89905743,12.14231195,15.09115272
101,0.607652018,9.431818971,8.811197532,9.93876884
102,0.667284198,11.54603578,11.36688494,13.18250152
103,0.631644397,14.08317575,10.61518003,18.2520298
104,0.774807243,24.10431707,21.72982445,26.49133962
105,0.341002853,8.844828811,7.583442935,9.315778533
106,-0.476685996,10.83755758,12.45618665,10.04468507
107,-0.30219479,7.804176208,13.06886787,10.24408774
108,-0.423626315,11.84068837,16.70510986,10.58865823
109,-0.100531065,17.93328568,15.02155837,18.27213952
110,0.232129703,10.82644282,12.22297456,14.73606809
111,0.612908136,26.73790624,21.8416428,24.24184301
112,0.11801834,9.560027828,9.957477595,10.07339752
113,0.747959787,10.62915599,9.689575151,12.81077905
114,0.207456662,11.72109482,8.904627766,8.780780416
115,0.41625996,9.991003303,8.73335546,11.13211384
116,-0.73019867,9.614594085,10.87367299,9.524681969
117,-0.5845654,10.99811216,9.299153285,9.214176044
118,-0.090070441,12.02794385,11.08873531,11.17874471
119,0.849325454,12.42749186,9.986298895,15.13246829
120,0.610552635,10.83088749,10.72017288,11.09200474
121,-0.35590375,7.264756583,6.302661796,7.093292687
122,-0.418543417,10.3338495,13.53898231,12.88378233
123,0.573967674,7.549378404,7.378337648,13.42997809
124,0.572561191,9.565820049,8.428132568,9.857061961
125,0.519454121,8.889719138,10.3587172,10.51941062
126,-0.422274493,9.784910039,9.555277037,9.91150265
127,-0.087083194,16.76684233,16.7952745,16.7260877
128,0.715172752,12.6009509,13.69068845,15.74999272
129,-0.075218309,34.17635452,28.57320488,29.57766953
130,0.621759311,8.766811754,7.039169318,9.656067286
131,-0.156226804,16.73003078,13.5721085,12.79391594
132,-0.613505651,24.32109775,33.24436636,27.85691254
133,0.260355998,22.15486058,17.69986738,15.08836662
134,0.653401881,16.70405125,14.64103873,16.97170618
135,-0.345761282,18.24963065,21.32650979,17.80642976
136,0.338225884,14.76564135,10.57583881,12.440956
137,0.556246421,11.48037603,8.633561948,7.782607955
138,0.035774073,15.40293193,11.03130207,10.65521173
139,-0.154197644,19.18258481,13.13229724,12.33676189
140,-0.066130447,10.45269971,13.54903767,10.32381767
141,0.05345851,11.1790972,9.863237819,9.555151695
142,0.228039543,13.30914406,11.30716734,12.6877268
143,0.307825517,12.3662399,11.98674207,10.49709664
144,-0.328739189,12.22753138,9.830646109,8.071886159
145,0.57221963,12.31559947,10.72643476,12.77108256
146,0.553083593,26.13353593,10.25609642,16.23488021
147,-0.680111541,7.003193698,11.65414964,11.05608657
148,-0.254304712,14.60650084,11.28826023,13.80947235
149,-0.03044137,9.038520073,12.10031551,11.68563321
150,0.029885788,9.015740597,8.999126185,8.874986441
151,-0.210194327,14.90593115,11.57103916,11.26109752
152,-0.357953776,23.98015632,14.6166061,15.64266792
153,0.533551081,20.36293842,17.49273479,18.73566773
154,0.476654103,6.151701202,6.270245176,6.14704283
155,0.211730116,18.92134019,23.28671643,30.556674
156,0.562357961,18.56585733,11.95082212,17.35160887
157,0.455299299,13.81660526,14.0034477,18.89357247
158,0.127594705,10.49946984,9.535031835,11.69474086
159,-0.067834004,18.40779828,22.62599481,22.04074203
160,0.71294249,8.653341138,6.436991179,8.555663613
161,-0.680418674,17.98708,19.45882439,14.08324176
162,0.525034875,19.82996869,16.15610245,16.49694679
163,0.83735828,27.7419672,15.28277726,23.40522551
164,-0.639510295,6.87738271,7.565466345,6.348489568
165,-0.541783115,11.61350835,13.33659446,9.182335726
166,-0.700233085,13.29781903,10.60479792,9.89300756
167,0.274386858,9.913043741,8.412874601,9.179493382
168,-0.161484869,13.59912814,14.92802736,15.59296911
169,0.803286707,19.31277906,9.489695947,10.52013728
170,-0.318402597,22.24888896,16.09514907,13.28267857
171,0.15356992,12.32681691,9.700397328,7.259193806
172,0.710759106,14.44689707,11.2830672,12.59876371
173,-0.075045641,25.83621949,25.76665164,25.83621949
174,0.272228625,5.823348781,7.713125643,8.240585631
175,-0.347020649,16.65875802,15.06875508,13.68519418
176,-0.112013351,9.703162068,9.662517824,9.860425376
177,-0.276787507,13.00294568,10.896707,9.078211146
178,-0.675937616,9.132025169,17.62828205,12.06009789
179,0.231970018,11.96371118,12.09368446,11.68540925
180,0.517060538,19.92502529,18.09757437,16.58071281
181,0.359105678,29.51669826,22.18951448,24.7407821
182,0.537867465,10.84940308,8.405566133,10.84940308
183,-0.161228436,7.431437162,5.985640827,5.66180409
184,0.384207657,28.63878251,23.51199036,24.90871346
185,-0.41026178,25.34700993,20.83069284,19.96754607
186,0.441803131,15.37116865,16.25548396,19.26953538
187,-0.619422458,8.957029174,11.6971425,11.01574306
188,-0.2589206,6.802749836,8.590632013,7.700390715
189,-0.455014413,24.84959047,22.96387234,21.13528646
190,0.420492907,10.28883632,9.17800387,10.02522049
191,0.670823148,10.06516591,10.4890095,15.67205115
192,0.235670965,14.0004824,19.75429042,18.46751255
193,0.273440471,10.37848996,13.28615986,12.72902615
194,0.320026739,12.70518143,13.30078533,13.39368347
195,0.539916872,24.12607532,26.31310517,30.22582583
196,0.574239333,14.65455623,12.26706757,14.29323108
197,-0.621477472,18.51541321,22.89277071,20.77903826
198,-0.673095485,17.90747419,20.3495094,13.68734117
199,0.430021039,14.19030607,7.925993953,9.436048685
