,coeff,gen_first,hof_predictions,zero_pred
111,0.31283218764,8.51109846494,10.1626974944,12.1867545611
112,-0.286885528447,13.4895558492,17.1842548889,13.7740047795
113,-0.152608607132,38.3134902255,39.022435524,39.5160074791
114,0.23414862224,16.2530073722,15.4065426482,19.4412860822
115,0.418197294948,10.8920679239,8.5831607408,10.8330753632
116,-0.453322447424,17.2491825214,20.7664323173,20.0137156915
117,-0.0405769938889,6.52388648564,6.05470390161,7.19128500786
118,-0.550525175581,8.89188991115,11.7192057089,9.24506811812
119,-0.239047807234,10.9150725663,9.59114181132,9.16618709897
120,0.909965460673,13.8574911413,10.685031227,13.8554451336
121,0.270410563798,15.3084440114,9.40576852329,13.5679007268
122,0.511184439392,20.0491159886,15.2187249384,14.7145221902
123,0.0662475364567,4.76933441843,5.33441074175,4.90630838592
124,-0.189614649284,10.3599594556,14.1326084484,14.1739514898
125,0.0448116509611,8.04903006577,7.20744549217,9.74964200484
126,0.811168313596,6.77251688583,5.20537306495,7.42695554573
127,-0.46452671037,14.3750857654,14.8416729391,14.5642019025
128,-0.173143764355,6.7198419234,6.36746496055,6.67140671245
129,0.701814503523,10.716572004,11.0077128213,16.5204306513
130,0.534878977289,5.34775173833,5.33401959303,5.1441964824
131,-0.391327586306,20.0664126252,22.656412968,20.3984382704
132,-0.591239353619,32.6533743321,34.3088160735,22.5099802774
133,0.799404635271,6.72230323436,5.62533563261,6.82213345073
134,-0.391483274296,10.0990711492,9.17659873161,7.7084163408
135,0.525010750468,23.4684337971,20.0429305228,20.1928925186
136,0.468536366181,8.45195965284,8.30889124943,8.31520309315
137,0.231517073676,14.8393806928,18.1849263685,18.3024614814
138,-0.032952339708,6.50327173608,6.45769272612,6.60956402338
139,-0.593453490377,7.7766459775,8.11277804819,6.08482312572
140,0.191922735811,12.4512143446,18.0264791782,20.5093257589
141,0.649905987785,21.6287939704,16.5249617391,20.9466284853
142,0.775935086138,11.3488862231,14.8885865106,24.0246912666
143,0.118543916476,13.8363637268,10.7134483349,11.1375297748
144,-0.157039392047,18.9147715587,26.1762153667,26.3923448229
145,0.467567650955,17.8829174036,11.9223640304,16.5028833068
146,-0.667111369316,11.2557518317,13.3666763967,12.7160776391
147,-0.593088355636,9.43761662742,16.3239993627,12.7817780791
148,0.102057682496,9.821895486,9.16085715703,9.80761816732
149,0.457515215887,23.1450219681,19.8699388762,23.2191241475
150,0.90056633787,13.0969912122,9.48714349794,13.3849669612
151,0.716832682798,7.18207686045,6.32786619469,8.04663345742
152,-0.415142258473,11.7531223155,10.9558339652,10.0537344479
153,-0.354156823072,9.621399436,12.5733984587,11.402090307
154,-0.174767524889,13.3309280923,17.4458332513,14.2035061072
155,0.713691472068,13.0868606889,10.3502583508,11.5887253927
156,-0.113252127551,7.12200667076,7.09327483119,6.85024618528
157,-0.314862734229,12.0749295056,14.153039545,10.0484287119
158,0.755634522143,15.5830551386,13.9562426857,20.0167804376
159,-0.540922282497,9.41288307053,15.8585142334,14.8802545193
160,0.0234839016207,11.0293297931,8.87557293358,8.93599886693
161,0.300664337235,10.4159258718,10.1638418007,11.3375036113
162,0.602548072458,8.1655536585,8.51580790844,11.3312796227
163,0.451317522636,9.6160151496,9.47961520956,10.6010651256
164,0.769427942493,13.7760890798,11.5987990886,15.0568208442
165,0.0339726286514,7.60284214806,7.93781804267,8.46347254712
166,0.741491620785,21.6861202204,18.0944161417,23.8109325455
167,0.203270441367,11.1154537782,9.6835527142,7.34266162779
168,-0.725259915878,12.9902562573,13.895677883,11.9718434569
169,-0.698158137724,9.80624260984,10.7719794517,7.88657614027
170,0.660255249768,11.4573349192,12.5141796088,14.4585568408
171,-0.429243930498,5.70532512583,7.66533855614,7.14349688106
172,-0.217474794843,10.8202028988,10.4825718284,10.8202028988
173,0.598887314348,11.3700896221,19.9503628848,23.7945741775
174,-0.201420526197,18.1600198729,19.5531790995,19.1187262254
175,-0.526156608857,12.125147004,11.7002998692,11.0803466324
176,-0.443704457692,21.3642763949,20.3587292106,19.4762141782
177,0.0510258648243,23.3315072639,16.5135185128,16.1286893807
178,-0.324327917253,13.1770027853,14.2930284515,12.8501953911
179,-0.220906476402,11.9906986237,13.4510400928,14.0164492795
180,0.659075483756,10.9230872303,8.55779176337,11.7741175032
181,-0.49097699721,9.38521589654,9.65414619545,8.66541694241
182,0.250573833555,6.72944541869,8.73484235528,8.78429954359
183,0.190873638846,14.1433436207,19.5934302523,17.7214621073
184,-0.635587003445,10.7675778616,14.8039107383,10.7916249663
185,-0.638860417114,11.1554762573,13.8111318939,11.6689748108
186,0.316165187646,19.6018584816,18.8282304927,20.1880626094
187,0.402390679881,11.738598826,12.934162091,12.1300771301
188,-0.39822130564,16.88306754,21.0880544585,21.6750832373
189,-0.208200374179,14.9640713917,17.9211377343,12.0468548719
190,-0.456082601464,12.7116775189,13.7536656869,12.039290271
191,0.272547052295,13.6289378244,16.6243081118,21.5419896808
192,0.153361876905,10.1263211996,9.33452875765,10.2539901038
193,-0.41370467727,7.42631251753,6.76395813091,6.57213812647
194,0.144627326243,13.8182269972,7.49513722099,7.64432155858
195,0.526702757867,13.1836141999,9.66510663378,13.5254979672
196,0.0770157350617,20.0667857843,17.5110107012,19.0267091848
197,0.28510756746,8.68185491578,6.28171328911,7.51347453863
198,0.0216499326971,14.6454509049,20.1621460934,13.693266881
199,-0.0453743564876,9.9008712982,6.99410144326,7.74337153111
